mission_id,mission_name,step,time_s,ts_ms,algorithm,completion_policy,robot_id,robot_name,powered,cluster_id,role,perception_mode,visible_obstacle_count,known_obstacle_count,primary_x_m,primary_y_m,primary_theta_rad,primary_v_mps,primary_omega_radps,primary_pwr_left,primary_pwr_right,primary_sonic_angle_deg,primary_sonic_distance_cm,primary_camera_pan_deg,primary_camera_tilt_deg,primary_tracking_bits,primary_led,primary_buz,control_cmd_vx_mps,control_cmd_vy_mps,control_cmd_v_mps,control_cmd_omega_radps,control_target_x_m,control_target_y_m,control_reason,tank_key_command,tank_protocol_command,tank_pwm_left,tank_pwm_right,tank_command_note,agent_path_length_m,agent_energy_proxy,agent_collision_events,agent_near_miss_events,agent_lane_violations,agent_min_obstacle_clearance_m,agent_min_robot_clearance_m,agent_goal_distance_m,group_centroid_x_m,group_centroid_y_m,group_centroid_to_goal_m,group_centroid_path_m,group_effective_centroid_length_m,group_formation_rms_m,group_formation_bad_pairs,group_min_clearance_m,group_collision_steps,group_lane_violations,group_total_energy_proxy,group_sum_agent_path_m,group_mean_instant_speed_mps,group_average_speed_mps,group_active_cluster_count,done,finish_reason
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,10,2.0,1784464000,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,1.08671,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,1.64412,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.08671,1.43855,0,0,0,999.0,999.0,2.95329,1.08671,0.0,2.9533,1.0867,1.0867,0.0,0,999.0,0,0,1.43855,1.08671,0.7704,0.5434,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,11,2.2,1784464200,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,1.24079,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,1.80854,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.24079,1.63247,0,0,0,999.0,999.0,2.79921,1.24079,0.0,2.7992,1.2408,1.2408,0.0,0,999.0,0,0,1.63247,1.24079,0.7704,0.564,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,12,2.4,1784464400,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,1.39487,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,1.97295,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.39487,1.82638,0,0,0,999.0,999.0,2.64513,1.39487,0.0,2.6451,1.3949,1.3949,0.0,0,999.0,0,0,1.82638,1.39487,0.7704,0.5812,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,13,2.6,1784464600,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,1.54895,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,2.13736,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.54895,2.0203,0,0,0,999.0,999.0,2.49105,1.54895,0.0,2.4911,1.5489,1.5489,0.0,0,999.0,0,0,2.0203,1.54895,0.7704,0.5957,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,14,2.8,1784464800,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,1.70302,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,2.30177,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.70302,2.21421,0,0,0,999.0,999.0,2.33698,1.70302,0.0,2.337,1.703,1.703,0.0,0,999.0,0,0,2.21421,1.70302,0.7704,0.6082,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,15,3.0,1784465000,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,1.8571,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,2.46619,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.8571,2.40813,0,0,0,999.0,999.0,2.1829,1.8571,0.0,2.1829,1.8571,1.8571,0.0,0,999.0,0,0,2.40813,1.8571,0.7704,0.619,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,16,3.2,1784465200,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.01118,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,2.6306,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.01118,2.60204,0,0,0,999.0,999.0,2.02882,2.01118,0.0,2.0288,2.0112,2.0112,0.0,0,999.0,0,0,2.60204,2.01118,0.7704,0.6285,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,17,3.4,1784465400,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.16526,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,2.79501,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.16526,2.79596,0,0,0,999.0,999.0,1.87474,2.16526,0.0,1.8747,2.1653,2.1653,0.0,0,999.0,0,0,2.79596,2.16526,0.7704,0.6368,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,18,3.6,1784465600,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.31934,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,2.95942,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.31934,2.98987,0,0,0,999.0,999.0,1.72066,2.31934,0.0,1.7207,2.3193,2.3193,0.0,0,999.0,0,0,2.98987,2.31934,0.7704,0.6443,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,19,3.8,1784465800,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.47341,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,3.12384,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.47341,3.18379,0,0,0,999.0,999.0,1.56659,2.47341,0.0,1.5666,2.4734,2.4734,0.0,0,999.0,0,0,3.18379,2.47341,0.7704,0.6509,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,20,4.0,1784466000,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.62749,0.0,0.0,0.77039,0.0,16400,16400,0,-1,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,3.28825,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.62749,3.37771,0,0,0,999.0,999.0,1.41251,2.62749,0.0,1.4125,2.6275,2.6275,0.0,0,999.0,0,0,3.37771,2.62749,0.7704,0.6569,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,21,4.2,1784466200,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.80397,0.0,0.0,0.88239,0.0,18784,18784,0,-1,0,0,0000,---,False,0.9395,0.0,0.88239,0.0,3.45266,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,19000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.80397,3.61011,0,0,0,999.0,999.0,1.23603,2.80397,0.0,1.236,2.804,2.804,0.0,0,999.0,0,0,3.61011,2.80397,0.8824,0.6676,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,22,4.4,1784466400,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,2.99187,0.0,0.0,0.9395,0.0,20000,20000,0,-1,0,0,0000,---,False,0.9395,0.0,0.9395,0.0,3.61707,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,2.99187,3.85185,0,0,0,999.0,999.0,1.04813,2.99187,0.0,1.0481,2.9919,2.9919,0.0,0,999.0,0,0,3.85185,2.99187,0.9395,0.68,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,23,4.6,1784466600,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,3.17977,0.0,0.0,0.9395,0.0,20000,20000,0,-1,0,0,0000,---,False,0.9395,0.0,0.9395,0.0,3.78149,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.17977,4.08833,0,0,0,999.0,999.0,0.86023,3.17977,0.0,0.8602,3.1798,3.1798,0.0,0,999.0,0,0,4.08833,3.17977,0.9395,0.6913,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,24,4.8,1784466800,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,3.36767,0.0,0.0,0.9395,0.0,20000,20000,0,-1,0,0,0000,---,False,0.9395,0.0,0.9395,0.0,3.9459,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.36767,4.32482,0,0,0,999.0,999.0,0.67233,3.36767,0.0,0.6723,3.3677,3.3677,0.0,0,999.0,0,0,4.32482,3.36767,0.9395,0.7016,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,25,5.0,1784467000,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,3.55557,0.0,0.0,0.9395,0.0,20000,20000,0,-1,0,0,0000,---,False,0.9395,0.0,0.9395,0.0,4.01177,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.55557,4.5613,0,0,0,999.0,999.0,0.48443,3.55557,0.0,0.4844,3.5556,3.5556,0.0,0,999.0,0,0,4.5613,3.55557,0.9395,0.7111,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,26,5.2,1784467200,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,3.72512,0.0,0.0,0.84775,0.0,18047,18047,0,-1,0,0,0000,---,False,0.84775,0.0,0.84775,0.0,4.03153,0.0,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",18000,18000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.72512,4.78313,0,0,0,999.0,999.0,0.31488,3.72512,0.0,0.3149,3.7251,3.7251,0.0,0,999.0,0,0,4.78313,3.72512,0.8478,0.7164,1,False,running
09eba4ffd5,physical_tank_404cm_clear_pwm10000_carpet,27,5.4,1784467400,smooth_adaptive_clusters,finish_first,r01,tank01,True,center,member,local,0,0,3.87227,0.0,0.0,0.73575,0.0,15663,15663,0,-1,0,0,0000,---,False,0.55104,0.0,0.73575,0.0,4.03746,0.0,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.87227,4.97864,0,0,0,999.0,999.0,0.16773,3.87227,0.0,0.1677,3.8723,3.8723,0.0,0,999.0,0,0,4.97864,3.87227,0.7358,0.7481,1,True,success
