time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
2.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,357,cached_adaptive_split
2.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,294,adaptive_split_to_bypass_target
2.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,319,adaptive_split_to_bypass_target
2.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,12,275,adaptive_split_to_bypass_target
2.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,344,adaptive_split_to_bypass_target
2.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,300,adaptive_split_to_bypass_target
2.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,256,adaptive_split_to_bypass_target
2.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,351,adaptive_split_to_bypass_target
2.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,288,cached_adaptive_split
2.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,312,cached_adaptive_split
2.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,269,cached_adaptive_split
2.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,338,cached_adaptive_split
2.8,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,294,cached_adaptive_split
2.8,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,249,cached_adaptive_split
2.8,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,345,cached_adaptive_split
3.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,282,cached_adaptive_split
3.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,306,cached_adaptive_split
3.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,262,cached_adaptive_split
3.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,332,cached_adaptive_split
3.0,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,287,cached_adaptive_split
3.0,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,243,cached_adaptive_split
3.0,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,338,cached_adaptive_split
3.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,15,276,cached_adaptive_split
3.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,300,cached_adaptive_split
3.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,256,cached_adaptive_split
3.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,326,cached_adaptive_split
3.2,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,281,cached_adaptive_split
3.2,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,237,cached_adaptive_split
3.2,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,332,cached_adaptive_split
3.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,270,adaptive_split_to_bypass_target
3.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,294,adaptive_split_to_bypass_target
3.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,13,250,adaptive_split_to_bypass_target
3.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,320,adaptive_split_to_bypass_target
3.4,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-10,275,adaptive_split_to_bypass_target
3.4,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,231,adaptive_split_to_bypass_target
3.4,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,326,adaptive_split_to_bypass_target
3.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,264,cached_adaptive_split
3.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,11,288,cached_adaptive_split
3.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,14,244,cached_adaptive_split
3.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,10,314,cached_adaptive_split
3.6,r05,r05,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-11,269,cached_adaptive_split
3.6,r06,r06,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,225,cached_adaptive_split
3.6,r07,r07,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-12,320,cached_adaptive_split
3.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,16,258,cached_adaptive_split
