mission_id,mission_name,step,time_s,ts_ms,algorithm,completion_policy,robot_id,robot_name,powered,cluster_id,role,perception_mode,visible_obstacle_count,known_obstacle_count,primary_x_m,primary_y_m,primary_theta_rad,primary_v_mps,primary_omega_radps,primary_pwr_left,primary_pwr_right,primary_sonic_angle_deg,primary_sonic_distance_cm,primary_camera_pan_deg,primary_camera_tilt_deg,primary_tracking_bits,primary_led,primary_buz,control_cmd_vx_mps,control_cmd_vy_mps,control_cmd_v_mps,control_cmd_omega_radps,control_target_x_m,control_target_y_m,control_reason,tank_key_command,tank_protocol_command,tank_pwm_left,tank_pwm_right,tank_command_note,agent_path_length_m,agent_energy_proxy,agent_collision_events,agent_near_miss_events,agent_lane_violations,agent_min_obstacle_clearance_m,agent_min_robot_clearance_m,agent_goal_distance_m,group_centroid_x_m,group_centroid_y_m,group_centroid_to_goal_m,group_centroid_path_m,group_effective_centroid_length_m,group_formation_rms_m,group_formation_bad_pairs,group_min_clearance_m,group_collision_steps,group_lane_violations,group_total_energy_proxy,group_sum_agent_path_m,group_mean_instant_speed_mps,group_average_speed_mps,group_active_cluster_count,done,finish_reason
027eea92b7,formation_7_adaptive_split,67,13.4,1784475400,adaptive_clusters,finish_first,r02,r02,True,upper,member,local,3,3,3.6552,-0.96406,-0.18581,0.27833,1.30579,458,1000,71,56,0,0,0000,---,False,0.31154,0.00604,0.27833,1.30579,4.12913,-0.94352,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",9000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.99656,10.74701,0,0,0,0.56478,0.06371,8.2727,3.71421,-0.51371,8.3017,3.7737,3.7142,0.51289,19,-0.0297,9,0,72.70204,26.94319,0.2547,0.2772,2,False,running
027eea92b7,formation_7_adaptive_split,67,13.4,1784475400,adaptive_clusters,finish_first,r03,r03,True,lower,member,local,3,3,4.42952,-0.73644,-0.12285,0.37733,0.33221,923,1000,114,30,0,0,0000,---,False,0.37905,-0.02682,0.37733,0.33221,4.87276,-0.75815,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.20329,11.16327,0,2,0,0.15035,0.05246,7.86106,3.71421,-0.51371,8.3017,3.7737,3.7142,0.51289,19,-0.0297,9,0,72.70204,26.94319,0.2547,0.2772,2,False,running
027eea92b7,formation_7_adaptive_split,67,13.4,1784475400,adaptive_clusters,finish_first,r04,r04,True,upper,member,local,2,3,3.00923,-0.44553,-1.14539,0.09158,-0.78284,406,76,86,76,0,0,0000,---,False,0.01732,-0.2965,0.09158,-0.78284,3.54712,-0.50447,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",8000,4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.39928,9.32837,9,1,0,0.7631,-0.02968,8.71196,3.71421,-0.51371,8.3017,3.7737,3.7142,0.51289,19,-0.0297,9,0,72.70204,26.94319,0.2547,0.2772,2,False,running
027eea92b7,formation_7_adaptive_split,67,13.4,1784475400,adaptive_clusters,finish_first,r05,r05,True,upper,member,local,2,3,3.21479,-0.41449,-0.97629,0.06324,0.94034,-32,364,79,56,0,0,0000,---,False,0.10662,-0.02296,0.06324,0.94034,3.74622,-0.51997,cached_path_to_final_target,a,"$0,1,0,0,0,0,0,0,0#",-4000,7000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.33546,9.15171,9,3,0,0.55523,-0.02968,8.88402,3.71421,-0.51371,8.3017,3.7737,3.7142,0.51289,19,-0.0297,9,0,72.70204,26.94319,0.2547,0.2772,2,False,running
027eea92b7,formation_7_adaptive_split,67,13.4,1784475400,adaptive_clusters,finish_first,r06,r06,True,upper,member,local,3,3,3.98313,-0.65371,-0.42834,0.37908,-0.06689,1000,983,96,22,0,0,0000,---,False,0.33624,-0.17704,0.37908,-0.06689,4.442,-0.61041,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.79009,10.33172,0,2,0,0.11988,0.04777,8.51547,3.71421,-0.51371,8.3017,3.7737,3.7142,0.51289,19,-0.0297,9,0,72.70204,26.94319,0.2547,0.2772,2,False,running
027eea92b7,formation_7_adaptive_split,67,13.4,1784475400,adaptive_clusters,finish_first,r07,r07,True,upper,member,local,3,3,3.61902,0.67513,0.12043,0.3116,2e-05,820,820,-56,32,0,0,0000,---,False,0.30934,0.03744,0.3116,2e-05,4.07764,0.73063,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.11628,10.95093,0,0,0,0.32271,0.12674,7.89507,3.71421,-0.51371,8.3017,3.7737,3.7142,0.51289,19,-0.0297,9,0,72.70204,26.94319,0.2547,0.2772,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r01,r01,True,upper,member,local,3,3,4.16219,-1.07073,-0.1861,0.37459,-0.47292,1000,886,99,63,0,0,0000,---,False,0.36719,-0.09784,0.37459,-0.47292,4.61732,-1.04754,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,18000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.17716,11.22797,0,2,0,0.53168,0.05246,7.93856,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r02,r02,True,upper,member,local,3,3,3.71614,-0.96865,-0.07522,0.30554,0.55297,688,920,68,55,0,0,0000,---,False,0.31158,0.00364,0.30554,0.55297,4.18308,-0.95789,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",14000,18000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.05766,10.91874,0,0,0,0.55194,0.06371,8.21247,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r03,r03,True,lower,member,local,3,3,4.50489,-0.74087,-0.05876,0.37751,0.32044,926,1000,116,30,0,0,0000,---,False,0.37999,-0.0032,0.37751,0.32044,4.94734,-0.76848,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.27879,11.35752,0,2,0,0.15035,0.05246,7.78619,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r04,r04,True,upper,member,local,2,3,3.0075,-0.44228,-1.08196,-0.01842,0.31716,-115,18,82,76,0,0,0000,---,False,-0.17817,0.23763,-0.01842,0.31716,3.55324,-0.51169,cached_path_to_final_target,a,"$0,1,0,0,0,0,0,0,0#",-4000,4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.40297,9.36154,9,2,0,0.7631,-0.02968,8.71347,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r05,r05,True,upper,member,local,2,3,3.23916,-0.43005,-0.56822,0.14455,2.04034,-49,810,57,53,0,0,0000,---,False,0.19849,-0.04028,0.14455,2.04034,3.75208,-0.52352,cached_path_to_final_target,a,"$0,1,0,0,0,0,0,0,0#",-4000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.36437,9.2557,9,4,0,0.53344,-0.02968,8.86069,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r06,r06,True,upper,member,local,3,3,4.05269,-0.68427,-0.41397,0.37987,0.07184,985,1000,102,25,0,0,0000,---,False,0.34961,-0.14892,0.37987,0.07184,4.50642,-0.63356,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.86606,10.53319,0,2,0,0.11988,0.04777,8.44915,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,68,13.6,1784475600,adaptive_clusters,finish_first,r07,r07,True,upper,member,local,3,3,3.67798,0.69601,0.34044,0.31276,1.10002,591,1000,-73,31,0,0,0000,---,False,0.28457,0.25184,0.31276,1.10002,4.13951,0.73812,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",12000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.17884,11.12238,0,0,0,0.30906,0.12674,7.83671,3.76579,-0.52012,8.2506,3.8257,3.7658,0.54885,19,-0.0297,9,0,73.77703,27.32584,0.2733,0.2769,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r01,r01,True,upper,member,local,3,3,4.2367,-1.08565,-0.19761,0.37992,-0.05753,1000,988,103,65,0,0,0000,---,False,0.37192,-0.07797,0.37992,-0.05753,4.68424,-1.0516,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.25314,11.43287,0,2,0,0.53168,0.05246,7.8653,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r02,r02,True,upper,member,local,3,3,3.77822,-0.97047,-0.02937,0.31056,0.22923,769,866,68,54,0,0,0000,---,False,0.31159,0.00207,0.31056,0.22923,4.24192,-0.96515,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",15000,17000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.11978,11.08712,0,0,0,0.54167,0.06371,8.15085,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r03,r03,True,lower,member,local,3,3,4.58043,-0.74069,0.00241,0.37773,0.30589,930,1000,117,31,0,0,0000,---,False,0.37952,0.01918,0.37773,0.30589,5.02247,-0.77474,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.35434,11.55219,0,2,0,0.15035,0.05246,7.71082,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r04,r04,True,upper,member,local,2,3,2.99448,-0.42212,-0.99703,-0.12,0.42461,-405,-226,76,77,0,0,0000,---,False,-0.17749,0.23814,-0.12,0.42461,3.55428,-0.50823,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",-8000,-5000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.42697,9.43432,9,2,0,0.7631,-0.02968,8.72514,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r05,r05,True,upper,member,local,2,3,3.27485,-0.44431,-0.38015,0.19218,0.94034,308,704,47,50,0,0,0000,---,False,0.04012,-0.29429,0.19218,0.94034,3.77174,-0.53121,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",6000,14000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.40281,9.37248,9,4,0,0.50088,-0.02968,8.82601,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r06,r06,True,upper,member,local,3,3,4.1237,-0.70947,-0.34103,0.37678,0.36469,915,1000,103,27,0,0,0000,---,False,0.36481,-0.10637,0.37678,0.36469,4.56626,-0.58972,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.94142,10.72937,0,2,0,0.11988,0.04777,8.38099,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,69,13.8,1784475800,adaptive_clusters,finish_first,r07,r07,True,upper,member,local,3,3,3.74007,0.73213,0.52683,0.35915,0.93194,749,1000,-88,32,0,0,0000,---,False,0.29708,0.23695,0.35915,0.93194,4.19961,0.75269,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",15000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.25066,11.30411,0,0,0,0.30906,0.12674,7.77578,3.81835,-0.52008,8.1982,3.8783,3.8184,0.59066,20,-0.0297,9,0,74.91245,27.74911,0.3023,0.2767,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r01,r01,True,upper,member,local,3,3,4.31148,-1.09886,-0.17477,0.37968,0.11419,975,1000,106,66,0,0,0000,---,False,0.37534,-0.05935,0.37968,0.11419,4.75644,-1.06232,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",20000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.32908,11.63362,0,2,0,0.53168,0.05246,7.79169,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r02,r02,True,upper,member,local,3,3,3.84536,-0.98433,-0.20352,0.34277,-0.87077,1000,719,82,55,0,0,0000,---,False,0.3378,-0.17404,0.34277,-0.87077,4.30303,-0.9685,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,14000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.18833,11.27397,0,0,0,0.54167,0.06371,8.08537,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r03,r03,True,lower,member,local,3,3,4.65589,-0.73612,0.06053,0.37796,0.29057,933,1000,118,32,0,0,0000,---,False,0.37786,0.04028,0.37796,0.29057,5.09786,-0.77711,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.42993,11.74717,0,2,0,0.15035,0.05246,7.63524,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r04,r04,True,upper,member,local,2,3,2.98091,-0.40232,-0.96994,-0.12,0.13547,-344,-287,74,79,0,0,0000,---,False,-0.17309,0.24136,-0.12,0.13547,3.54484,-0.49815,cached_path_to_final_target,s,"$2,0,0,0,0,0,0,0,0#",-7000,-6000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.45097,9.50079,9,2,0,0.7631,-0.02968,8.73743,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r05,r05,True,upper,member,local,3,3,3.30295,-0.4566,-0.41208,0.15335,-0.15966,437,370,51,48,0,0,0000,---,False,0.04802,-0.2931,0.15335,-0.15966,3.80321,-0.54038,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",9000,7000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,3.43348,9.4679,9,4,0,0.47597,-0.02968,8.79879,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r06,r06,True,upper,member,local,3,3,4.19638,-0.7288,-0.2599,0.37602,0.40566,904,1000,105,29,0,0,0000,---,False,0.37271,-0.07406,0.37602,0.40566,4.63309,-0.59034,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",18000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.01662,10.92175,0,2,0,0.11988,0.04777,8.31069,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,70,14.0,1784476000,adaptive_clusters,finish_first,r07,r07,True,upper,member,local,3,3,3.80373,0.77317,0.5726,0.37873,0.22888,948,1000,-96,34,0,0,0000,---,False,0.31178,0.21724,0.37873,0.22888,4.26165,0.77735,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.32641,11.50902,0,0,0,0.30906,0.12674,7.71365,3.87096,-0.51912,8.1456,3.9309,3.871,0.63796,19,-0.0297,9,0,76.05422,28.17481,0.3041,0.2765,2,False,running
027eea92b7,formation_7_adaptive_split,71,14.2,1784476200,adaptive_clusters,finish_first,r01,r01,True,upper,member,local,3,3,4.38659,-1.10932,-0.13845,0.3792,0.18161,960,1000,107,67,0,0,0000,---,False,0.37771,-0.04168,0.3792,0.18161,4.83041,-1.07392,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",19000,20000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.40492,11.83185,0,2,0,0.53168,0.05246,7.71759,3.92405,-0.51914,8.0926,3.984,3.924,0.68673,19,-0.0297,9,0,77.19918,28.609,0.3101,0.2763,2,False,running
027eea92b7,formation_7_adaptive_split,71,14.2,1784476200,adaptive_clusters,finish_first,r02,r02,True,upper,member,local,3,3,3.91545,-1.0083,-0.3296,0.37041,-0.63037,1000,842,93,57,0,0,0000,---,False,0.34562,-0.15795,0.37041,-0.63037,4.36836,-0.97838,cached_path_to_final_target,d,"$4,0,0,0,0,0,0,0,0#",20000,17000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,4.26241,11.46427,0,0,0,0.54167,0.06371,8.01804,3.92405,-0.51914,8.0926,3.984,3.924,0.68673,19,-0.0297,9,0,77.19918,28.609,0.3101,0.2763,2,False,running
