mission_id,mission_name,step,time_s,ts_ms,algorithm,completion_policy,robot_id,robot_name,powered,cluster_id,role,perception_mode,visible_obstacle_count,known_obstacle_count,primary_x_m,primary_y_m,primary_theta_rad,primary_v_mps,primary_omega_radps,primary_pwr_left,primary_pwr_right,primary_sonic_angle_deg,primary_sonic_distance_cm,primary_camera_pan_deg,primary_camera_tilt_deg,primary_tracking_bits,primary_led,primary_buz,control_cmd_vx_mps,control_cmd_vy_mps,control_cmd_v_mps,control_cmd_omega_radps,control_target_x_m,control_target_y_m,control_reason,tank_key_command,tank_protocol_command,tank_pwm_left,tank_pwm_right,tank_command_note,agent_path_length_m,agent_energy_proxy,agent_collision_events,agent_near_miss_events,agent_lane_violations,agent_min_obstacle_clearance_m,agent_min_robot_clearance_m,agent_goal_distance_m,group_centroid_x_m,group_centroid_y_m,group_centroid_to_goal_m,group_centroid_path_m,group_effective_centroid_length_m,group_formation_rms_m,group_formation_bad_pairs,group_min_clearance_m,group_collision_steps,group_lane_violations,group_total_energy_proxy,group_sum_agent_path_m,group_mean_instant_speed_mps,group_average_speed_mps,group_active_cluster_count,done,finish_reason
9bdb46e181,physical_tank_box_404cm_local_sonar,10,2.0,1784464000,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.08671,0.0,0.0,0.77039,0.0,16400,16400,0,66,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,1.64412,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.08671,1.43855,0,0,0,0.66027,999.0,2.95329,1.08671,0.0,2.9533,1.0867,1.0867,0.0,0,0.6603,0,0,1.43855,1.08671,0.7704,0.5434,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,11,2.2,1784464200,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.24079,0.0,0.0,0.77039,0.0,16400,16400,0,51,0,0,0000,---,False,0.77039,0.0,0.77039,0.0,1.80854,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.24079,1.63247,0,0,0,0.50619,999.0,2.79921,1.24079,0.0,2.7992,1.2408,1.2408,0.0,0,0.5062,0,0,1.63247,1.24079,0.7704,0.564,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,12,2.4,1784464400,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.37247,0.0,0.0,0.65839,0.0,14016,14016,0,37,0,0,0000,---,False,0.50075,0.0,0.65839,0.0,1.97295,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",14000,14000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.37247,1.8085,0,0,0,0.37451,999.0,2.66753,1.37247,0.0,2.6675,1.3725,1.3725,0.0,0,0.3745,0,0,1.8085,1.37247,0.6584,0.5719,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,13,2.6,1784464600,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.48175,0.0,0.0,0.54639,0.0,11632,11632,0,27,0,0,0000,---,False,0.26964,0.0,0.54639,0.0,2.13736,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.48175,1.95634,0,0,0,0.26523,999.0,2.55825,1.48175,0.0,2.5583,1.4817,1.4817,0.0,0,0.2652,0,0,1.95634,1.48175,0.5464,0.5699,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,14,2.8,1784464800,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.56862,0.0,0.0,0.43439,0.0,9247,9247,0,18,0,0,0000,---,False,0.26964,0.0,0.43439,0.0,2.30177,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",9000,9000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.56862,2.07598,0,0,0,0.17835,999.0,2.47138,1.56862,0.0,2.4714,1.5686,1.5686,0.0,0,0.1784,0,0,2.07598,1.56862,0.4344,0.5602,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,15,3.0,1784465000,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.6331,0.0,0.0,0.32239,0.0,6863,6863,0,11,0,0,0000,---,False,0.0,0.0,0.32239,0.0,2.46619,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",7000,7000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.6331,2.16743,0,0,0,0.11388,999.0,2.4069,1.6331,0.0,2.4069,1.6331,1.6331,0.0,0,0.1139,0,0,2.16743,1.6331,0.3224,0.5444,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,16,3.2,1784465200,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.67518,0.0,0.0,0.21039,0.0,4479,4479,0,7,0,0,0000,---,False,0.0,0.0,0.21039,0.0,2.6306,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",4000,4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.67518,2.2307,0,0,0,0.0718,999.0,2.36482,1.67518,0.0,2.3648,1.6752,1.6752,0.0,0,0.0718,0,0,2.2307,1.67518,0.2104,0.5235,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,17,3.4,1784465400,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.69486,0.0,0.0,0.09839,0.0,2095,2095,0,5,0,0,0000,---,False,0.0,0.0,0.09839,0.0,2.79501,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",4000,4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.69486,2.26577,0,1,0,0.05212,999.0,2.34514,1.69486,0.0,2.3451,1.6949,1.6949,0.0,0,0.0521,0,0,2.26577,1.69486,0.0984,0.4985,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,18,3.6,1784465600,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.73694,0.0,0.0,0.21039,0.0,4479,4479,0,1,0,0,0000,---,False,0.77039,0.0,0.21039,0.0,2.95942,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",4000,4000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.73694,2.32904,0,2,0,0.01004,999.0,2.30306,1.73694,0.0,2.3031,1.7369,1.7369,0.0,0,0.01,0,0,2.32904,1.73694,0.2104,0.4825,1,False,running
9bdb46e181,physical_tank_box_404cm_local_sonar,19,3.8,1784465800,smooth_adaptive_clusters,finish_first,r01,tank01,True,blocked,blocked,local,1,1,1.80141,0.0,0.0,0.32239,0.0,6863,6863,0,0,0,0,0000,---,False,0.77039,0.0,0.32239,0.0,3.12384,0.0,fallback_staging_point,w,"$1,0,0,0,0,0,0,0,0#",7000,7000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,1.80141,2.42049,1,2,0,-0.05444,999.0,2.23859,1.80141,0.0,2.2386,1.8014,1.8014,0.0,0,-0.0544,1,0,2.42049,1.80141,0.3224,0.4741,1,False,running
