time_s,robot_id,robot_name,key,protocol,pwm_left,pwm_right,sonic_angle_deg,sonic_distance_cm,reason
2.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,0,-1,cached_path_to_final_target
2.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,364,cached_path_to_final_target
3.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-6,400,cached_path_to_final_target
3.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,358,cached_path_to_final_target
3.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,6,400,cached_path_to_final_target
3.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,358,cached_path_to_final_target
3.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-6,394,cached_path_to_final_target
3.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,352,cached_path_to_final_target
3.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,6,394,cached_path_to_final_target
3.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,352,cached_path_to_final_target
3.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,388,path_to_final_target
3.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,346,path_to_final_target
3.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,6,388,path_to_final_target
3.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,346,path_to_final_target
3.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,381,cached_path_to_final_target
3.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,339,cached_path_to_final_target
3.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,381,cached_path_to_final_target
3.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,339,cached_path_to_final_target
3.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,375,cached_path_to_final_target
3.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,333,cached_path_to_final_target
3.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,375,cached_path_to_final_target
3.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,333,cached_path_to_final_target
4.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,369,cached_path_to_final_target
4.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,327,cached_path_to_final_target
4.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,369,cached_path_to_final_target
4.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,327,cached_path_to_final_target
4.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,363,path_to_final_target
4.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,321,path_to_final_target
4.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,363,path_to_final_target
4.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,321,path_to_final_target
4.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,356,cached_path_to_final_target
4.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,314,cached_path_to_final_target
4.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,356,cached_path_to_final_target
4.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,314,cached_path_to_final_target
4.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,350,cached_path_to_final_target
4.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,308,cached_path_to_final_target
4.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,350,cached_path_to_final_target
4.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,308,cached_path_to_final_target
4.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,344,cached_path_to_final_target
4.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,302,cached_path_to_final_target
4.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,344,cached_path_to_final_target
4.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,302,cached_path_to_final_target
5.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,338,path_to_final_target
5.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,296,path_to_final_target
5.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,338,path_to_final_target
5.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,296,path_to_final_target
5.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,332,cached_path_to_final_target
5.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,290,cached_path_to_final_target
5.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,332,cached_path_to_final_target
5.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,290,cached_path_to_final_target
5.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-7,325,cached_path_to_final_target
5.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,283,cached_path_to_final_target
5.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,325,cached_path_to_final_target
5.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,283,cached_path_to_final_target
5.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,319,cached_path_to_final_target
5.6,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,277,cached_path_to_final_target
5.6,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,7,319,cached_path_to_final_target
5.6,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,277,cached_path_to_final_target
5.8,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,313,path_to_final_target
5.8,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,271,path_to_final_target
5.8,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,313,path_to_final_target
5.8,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,271,path_to_final_target
6.0,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,307,cached_path_to_final_target
6.0,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,265,cached_path_to_final_target
6.0,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,307,cached_path_to_final_target
6.0,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,265,cached_path_to_final_target
6.2,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,301,cached_path_to_final_target
6.2,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,259,cached_path_to_final_target
6.2,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,301,cached_path_to_final_target
6.2,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,259,cached_path_to_final_target
6.4,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,294,cached_path_to_final_target
6.4,r02,r02,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-9,252,cached_path_to_final_target
6.4,r03,r03,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,8,294,cached_path_to_final_target
6.4,r04,r04,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,9,252,cached_path_to_final_target
6.6,r01,r01,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,-8,288,path_to_final_target
