mission_id,mission_name,step,time_s,ts_ms,algorithm,completion_policy,robot_id,robot_name,powered,cluster_id,role,perception_mode,visible_obstacle_count,known_obstacle_count,primary_x_m,primary_y_m,primary_theta_rad,primary_v_mps,primary_omega_radps,primary_pwr_left,primary_pwr_right,primary_sonic_angle_deg,primary_sonic_distance_cm,primary_camera_pan_deg,primary_camera_tilt_deg,primary_tracking_bits,primary_led,primary_buz,control_cmd_vx_mps,control_cmd_vy_mps,control_cmd_v_mps,control_cmd_omega_radps,control_target_x_m,control_target_y_m,control_reason,tank_key_command,tank_protocol_command,tank_pwm_left,tank_pwm_right,tank_command_note,agent_path_length_m,agent_energy_proxy,agent_collision_events,agent_near_miss_events,agent_lane_violations,agent_min_obstacle_clearance_m,agent_min_robot_clearance_m,agent_goal_distance_m,group_centroid_x_m,group_centroid_y_m,group_centroid_to_goal_m,group_centroid_path_m,group_effective_centroid_length_m,group_formation_rms_m,group_formation_bad_pairs,group_min_clearance_m,group_collision_steps,group_lane_violations,group_total_energy_proxy,group_sum_agent_path_m,group_mean_instant_speed_mps,group_average_speed_mps,group_active_cluster_count,done,finish_reason
b326998ea4,formation_6_dynamic_popup,0,0.0,1784462000,completion_astar,finish_first,r01,r01,True,main,member,local,1,0,-0.18,-0.31177,0.0,0.0,0.0,0,0,-2,359,0,0,0000,---,False,0.0,0.0,0.0,0.0,11.82,-0.31177,init,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,999.0,999.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,999.0,0,0,0.0,0.0,0.0,0.0,1,False,running
b326998ea4,formation_6_dynamic_popup,0,0.0,1784462000,completion_astar,finish_first,r02,r02,True,main,member,local,1,0,0.18,-0.31177,0.0,0.0,0.0,0,0,-2,323,0,0,0000,---,False,0.0,0.0,0.0,0.0,12.18,-0.31177,init,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,999.0,999.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,999.0,0,0,0.0,0.0,0.0,0.0,1,False,running
b326998ea4,formation_6_dynamic_popup,0,0.0,1784462000,completion_astar,finish_first,r03,r03,True,main,member,local,1,0,0.36,0.0,0.0,0.0,0.0,0,0,-7,306,0,0,0000,---,False,0.0,0.0,0.0,0.0,12.36,0.0,init,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,999.0,999.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,999.0,0,0,0.0,0.0,0.0,0.0,1,False,running
b326998ea4,formation_6_dynamic_popup,0,0.0,1784462000,completion_astar,finish_first,r04,r04,True,main,member,local,1,0,0.18,0.31177,0.0,0.0,0.0,0,0,-12,327,0,0,0000,---,False,0.0,0.0,0.0,0.0,12.18,0.31177,init,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,999.0,999.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,999.0,0,0,0.0,0.0,0.0,0.0,1,False,running
b326998ea4,formation_6_dynamic_popup,0,0.0,1784462000,completion_astar,finish_first,r05,r05,True,main,member,local,1,0,-0.18,0.31177,0.0,0.0,0.0,0,0,-11,363,0,0,0000,---,False,0.0,0.0,0.0,0.0,11.82,0.31177,init,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,999.0,999.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,999.0,0,0,0.0,0.0,0.0,0.0,1,False,running
b326998ea4,formation_6_dynamic_popup,0,0.0,1784462000,completion_astar,finish_first,r06,r06,True,main,member,local,1,0,-0.36,0.0,0.0,0.0,0.0,0,0,-6,378,0,0,0000,---,False,0.0,0.0,0.0,0.0,11.64,0.0,init,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,999.0,999.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,999.0,0,0,0.0,0.0,0.0,0.0,1,False,running
b326998ea4,formation_6_dynamic_popup,1,0.2,1784462200,completion_astar,finish_first,r01,r01,True,main,member,local,1,1,-0.18,-0.31177,0.0,0.0,0.0,0,0,-2,359,0,0,0000,---,False,0.0,0.0,0.0,0.0,-0.1033,-0.30494,path_to_final_target,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,3.59398,0.12753,12.0,0.01466,0.00022,11.9853,0.0147,0.0147,0.01198,0,0.1274,0,0,0.27139,0.088,0.0733,0.0733,1,False,running
b326998ea4,formation_6_dynamic_popup,1,0.2,1784462200,completion_astar,finish_first,r02,r02,True,main,member,local,1,1,0.20197,-0.31055,0.05547,0.11,0.27737,231,348,-5,321,0,0,0000,---,False,0.31007,0.03082,0.11,0.27737,0.25662,-0.30415,path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",5000,7000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.022,0.06991,0,0,0,3.21202,0.13698,11.97803,0.01466,0.00022,11.9853,0.0147,0.0147,0.01198,0,0.1274,0,0,0.27139,0.088,0.0733,0.0733,1,False,running
b326998ea4,formation_6_dynamic_popup,1,0.2,1784462200,completion_astar,finish_first,r03,r03,True,main,member,local,1,1,0.382,6e-05,0.00284,0.11,0.01422,286,292,-8,304,0,0,0000,---,False,0.3116,0.00158,0.11,0.01422,0.437,0.00039,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",6000,6000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.022,0.06718,0,0,0,3.03834,0.13698,11.978,0.01466,0.00022,11.9853,0.0147,0.0147,0.01198,0,0.1274,0,0,0.27139,0.088,0.0733,0.0733,1,False,running
b326998ea4,formation_6_dynamic_popup,1,0.2,1784462200,completion_astar,finish_first,r04,r04,True,main,member,local,1,1,0.202,0.31177,0.0,0.11,0.0,289,289,-12,325,0,0,0000,---,False,0.3116,0.0,0.11,0.0,0.257,0.31177,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",6000,6000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.022,0.06704,0,0,0,3.25116,0.13791,11.978,0.01466,0.00022,11.9853,0.0147,0.0147,0.01198,0,0.1274,0,0,0.27139,0.088,0.0733,0.0733,1,False,running
b326998ea4,formation_6_dynamic_popup,1,0.2,1784462200,completion_astar,finish_first,r05,r05,True,main,member,local,1,1,-0.18,0.31177,0.0,0.0,0.0,0,0,-11,363,0,0,0000,---,False,0.0,0.0,0.0,0.0,-0.103,0.31177,path_to_final_target,e,"$0,0,0,0,0,0,0,0,0#",0,0,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.0,0.0,0,0,0,3.62916,0.12744,12.0,0.01466,0.00022,11.9853,0.0147,0.0147,0.01198,0,0.1274,0,0,0.27139,0.088,0.0733,0.0733,1,False,running
b326998ea4,formation_6_dynamic_popup,1,0.2,1784462200,completion_astar,finish_first,r06,r06,True,main,member,local,1,1,-0.338,5e-05,0.0023,0.11,0.01148,287,292,-6,376,0,0,0000,---,False,0.3116,0.00128,0.11,0.01148,-0.283,0.00032,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",6000,6000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.022,0.06725,0,0,0,3.75716,0.12744,11.978,0.01466,0.00022,11.9853,0.0147,0.0147,0.01198,0,0.1274,0,0,0.27139,0.088,0.0733,0.0733,1,False,running
b326998ea4,formation_6_dynamic_popup,2,0.4,1784462400,completion_astar,finish_first,r01,r01,True,lower,member,local,1,1,-0.15803,-0.31068,0.04971,0.11,0.24855,237,342,-5,357,0,0,0000,---,False,0.31037,0.02762,0.11,0.24855,-0.02661,-0.29812,cached_path_to_final_target,a,"$3,0,0,0,0,0,0,0,0#",5000,7000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.022,0.06963,0,0,0,3.57201,0.11728,11.97803,0.0513,0.00107,11.9487,0.0513,0.0513,0.0238,0,0.1173,0,0,0.91138,0.308,0.1833,0.1282,2,False,running
b326998ea4,formation_6_dynamic_popup,2,0.4,1784462400,completion_astar,finish_first,r02,r02,True,lower,member,local,1,1,0.24581,-0.30688,0.08341,0.22,0.1397,550,608,-7,317,0,0,0000,---,False,0.30987,0.03277,0.22,0.1397,0.33326,-0.29666,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",11000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.066,0.19677,0,0,0,3.16817,0.13405,11.93419,0.0513,0.00107,11.9487,0.0513,0.0513,0.0238,0,0.1173,0,0,0.91138,0.308,0.1833,0.1282,2,False,running
b326998ea4,formation_6_dynamic_popup,2,0.4,1784462400,completion_astar,finish_first,r03,r03,True,center,member,local,1,1,0.426,0.00025,0.00427,0.22,0.00715,577,580,-8,299,0,0,0000,---,False,0.3116,0.00168,0.22,0.00715,0.514,0.00078,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.066,0.19263,0,0,0,2.99445,0.13405,11.934,0.0513,0.00107,11.9487,0.0513,0.0513,0.0238,0,0.1173,0,0,0.91138,0.308,0.1833,0.1282,2,False,running
b326998ea4,formation_6_dynamic_popup,2,0.4,1784462400,completion_astar,finish_first,r04,r04,True,center,member,local,1,1,0.246,0.31177,0.0,0.22,0.0,579,579,-12,321,0,0,0000,---,False,0.3116,0.0,0.22,0.0,0.334,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.066,0.19252,0,0,0,3.20768,0.13775,11.934,0.0513,0.00107,11.9487,0.0513,0.0513,0.0238,0,0.1173,0,0,0.91138,0.308,0.1833,0.1282,2,False,running
b326998ea4,formation_6_dynamic_popup,2,0.4,1784462400,completion_astar,finish_first,r05,r05,True,center,member,local,1,1,-0.158,0.31177,0.0,0.11,0.0,289,289,-11,361,0,0,0000,---,False,0.3116,0.0,0.11,0.0,-0.026,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",6000,6000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.022,0.06704,0,0,0,3.60737,0.11792,11.978,0.0513,0.00107,11.9487,0.0513,0.0513,0.0238,0,0.1173,0,0,0.91138,0.308,0.1833,0.1282,2,False,running
b326998ea4,formation_6_dynamic_popup,2,0.4,1784462400,completion_astar,finish_first,r06,r06,True,center,member,local,1,1,-0.294,0.0002,0.00345,0.22,0.00577,578,580,-6,371,0,0,0000,---,False,0.3116,0.00136,0.22,0.00577,-0.206,0.00063,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.066,0.19279,0,0,0,3.71323,0.11728,11.934,0.0513,0.00107,11.9487,0.0513,0.0513,0.0238,0,0.1173,0,0,0.91138,0.308,0.1833,0.1282,2,False,running
b326998ea4,formation_6_dynamic_popup,3,0.6,1784462600,completion_astar,finish_first,r01,r01,True,lower,member,local,1,1,-0.11415,-0.30744,0.07352,0.22,0.11905,554,604,-6,353,0,0,0000,---,False,0.31028,0.0287,0.22,0.11905,0.0501,-0.29143,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",11000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.066,0.1964,0,0,0,3.52813,0.11728,11.93415,0.10192,0.00268,11.8981,0.102,0.1019,0.03478,0,0.1173,0,0,1.76545,0.61213,0.2534,0.1699,2,False,running
b326998ea4,formation_6_dynamic_popup,3,0.6,1784462600,completion_astar,finish_first,r02,r02,True,lower,member,local,1,1,0.30783,-0.30087,0.09662,0.31151,0.06605,806,834,-8,311,0,0,0000,---,False,0.30982,0.03328,0.31151,0.06605,0.4099,-0.28926,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.1283,0.37007,0,0,0,3.10616,0.1293,11.87218,0.10192,0.00268,11.8981,0.102,0.1019,0.03478,0,0.1173,0,0,1.76545,0.61213,0.2534,0.1699,2,False,running
b326998ea4,formation_6_dynamic_popup,3,0.6,1784462600,completion_astar,finish_first,r03,r03,True,center,member,local,1,1,0.48832,0.00056,0.00495,0.3116,0.00336,819,821,-8,293,0,0,0000,---,False,0.3116,0.00171,0.3116,0.00336,0.591,0.00115,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.12832,0.36525,0,0,0,2.93228,0.1293,11.87168,0.10192,0.00268,11.8981,0.102,0.1019,0.03478,0,0.1173,0,0,1.76545,0.61213,0.2534,0.1699,2,False,running
b326998ea4,formation_6_dynamic_popup,3,0.6,1784462600,completion_astar,finish_first,r04,r04,True,center,member,local,1,1,0.30832,0.31177,0.0,0.3116,0.0,820,820,-12,315,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.411,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.12832,0.36509,0,0,0,3.14612,0.13748,11.87168,0.10192,0.00268,11.8981,0.102,0.1019,0.03478,0,0.1173,0,0,1.76545,0.61213,0.2534,0.1699,2,False,running
b326998ea4,formation_6_dynamic_popup,3,0.6,1784462600,completion_astar,finish_first,r05,r05,True,center,member,local,1,1,-0.114,0.31177,0.0,0.22,0.0,579,579,-11,356,0,0,0000,---,False,0.3116,0.0,0.22,0.0,0.051,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",12000,12000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.066,0.19252,0,0,0,3.56379,0.11792,11.934,0.10192,0.00268,11.8981,0.102,0.1019,0.03478,0,0.1173,0,0,1.76545,0.61213,0.2534,0.1699,2,False,running
b326998ea4,formation_6_dynamic_popup,3,0.6,1784462600,completion_astar,finish_first,r06,r06,True,center,member,local,1,1,-0.26482,0.00033,0.00426,0.14592,0.00404,383,385,-7,368,0,0,0000,---,False,0.14592,0.00071,0.14592,0.00404,-0.129,0.00093,cached_path_to_final_target; completion_unstuck,w,"$1,0,0,0,0,0,0,0,0#",8000,8000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.09518,0.27612,0,0,0,3.68409,0.11728,11.90482,0.10192,0.00268,11.8981,0.102,0.1019,0.03478,0,0.1173,0,0,1.76545,0.61213,0.2534,0.1699,2,False,running
b326998ea4,formation_6_dynamic_popup,4,0.8,1784462800,completion_astar,finish_first,r01,r01,True,lower,member,local,1,1,-0.05206,-0.30217,0.08474,0.31154,0.05609,808,832,-7,347,0,0,0000,---,False,0.31024,0.02911,0.31154,0.05609,0.12682,-0.28483,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.12831,0.3696,0,0,0,3.46604,0.11728,11.87207,0.16229,0.00471,11.8377,0.1624,0.1623,0.03611,0,0.1173,0,0,2.75185,0.9749,0.3023,0.2029,2,False,running
b326998ea4,formation_6_dynamic_popup,4,0.8,1784462800,completion_astar,finish_first,r02,r02,True,lower,member,local,1,1,0.36982,-0.29453,0.10191,0.31159,0.02645,814,826,-8,304,0,0,0000,---,False,0.30985,0.03299,0.31159,0.02645,0.48654,-0.28184,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,17000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.19062,0.53572,0,0,0,3.04416,0.12433,11.81019,0.16229,0.00471,11.8377,0.1624,0.1623,0.03611,0,0.1173,0,0,2.75185,0.9749,0.3023,0.2029,2,False,running
b326998ea4,formation_6_dynamic_popup,4,0.8,1784462800,completion_astar,finish_first,r03,r03,True,center,member,local,1,1,0.55064,0.00088,0.00521,0.3116,0.00134,820,820,-8,287,0,0,0000,---,False,0.3116,0.00169,0.3116,0.00134,0.668,0.00153,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.19064,0.53051,0,0,0,2.87012,0.12433,11.80936,0.16229,0.00471,11.8377,0.1624,0.1623,0.03611,0,0.1173,0,0,2.75185,0.9749,0.3023,0.2029,2,False,running
b326998ea4,formation_6_dynamic_popup,4,0.8,1784462800,completion_astar,finish_first,r04,r04,True,center,member,local,1,1,0.37064,0.31177,0.0,0.3116,0.0,820,820,-13,308,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.488,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.19064,0.53034,0,0,0,3.08459,0.1372,11.80936,0.16229,0.00471,11.8377,0.1624,0.1623,0.03611,0,0.1173,0,0,2.75185,0.9749,0.3023,0.2029,2,False,running
b326998ea4,formation_6_dynamic_popup,4,0.8,1784462800,completion_astar,finish_first,r05,r05,True,center,member,local,1,1,-0.05168,0.31177,0.0,0.3116,0.0,820,820,-11,350,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.128,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.12832,0.36509,0,0,0,3.50209,0.11792,11.87168,0.16229,0.00471,11.8377,0.1624,0.1623,0.03611,0,0.1173,0,0,2.75185,0.9749,0.3023,0.2029,2,False,running
b326998ea4,formation_6_dynamic_popup,4,0.8,1784462800,completion_astar,finish_first,r06,r06,True,center,member,local,1,1,-0.21363,0.00055,0.00427,0.25592,8e-05,673,673,-7,363,0,0,0000,---,False,0.3116,0.00134,0.25592,8e-05,-0.052,0.00124,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",13000,13000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.14637,0.42058,0,0,0,3.63299,0.11728,11.85363,0.16229,0.00471,11.8377,0.1624,0.1623,0.03611,0,0.1173,0,0,2.75185,0.9749,0.3023,0.2029,2,False,running
b326998ea4,formation_6_dynamic_popup,5,1.0,1784463000,completion_astar,finish_first,r01,r01,True,lower,member,local,1,1,0.01001,-0.2966,0.0895,0.31159,0.02381,815,825,-7,340,0,0,0000,---,False,0.31025,0.02901,0.31159,0.02381,0.20354,-0.27827,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.19063,0.53517,0,0,0,3.40398,0.11631,11.81,0.22451,0.00681,11.7755,0.2246,0.2245,0.03607,0,0.1163,0,0,3.74833,1.34881,0.3116,0.2245,2,False,running
b326998ea4,formation_6_dynamic_popup,5,1.0,1784463000,completion_astar,finish_first,r02,r02,True,lower,member,local,1,1,0.43181,-0.28812,0.10301,0.3116,0.0055,819,821,-9,298,0,0,0000,---,False,0.30992,0.03231,0.3116,0.0055,0.56318,-0.27437,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.25294,0.70118,0,0,0,2.98217,0.11933,11.74822,0.22451,0.00681,11.7755,0.2246,0.2245,0.03607,0,0.1163,0,0,3.74833,1.34881,0.3116,0.2245,2,False,running
b326998ea4,formation_6_dynamic_popup,5,1.0,1784463000,completion_astar,finish_first,r03,r03,True,center,member,local,1,1,0.61296,0.00121,0.00527,0.3116,0.00027,820,820,-8,281,0,0,0000,---,False,0.3116,0.00165,0.3116,0.00027,0.745,0.00192,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.25296,0.69577,0,0,0,2.80797,0.11933,11.74704,0.22451,0.00681,11.7755,0.2246,0.2245,0.03607,0,0.1163,0,0,3.74833,1.34881,0.3116,0.2245,2,False,running
b326998ea4,formation_6_dynamic_popup,5,1.0,1784463000,completion_astar,finish_first,r04,r04,True,center,member,local,1,1,0.43296,0.31177,0.0,0.3116,0.0,820,820,-13,302,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.565,0.31177,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.25296,0.69559,0,0,0,3.02309,0.13691,11.74704,0.22451,0.00681,11.7755,0.2246,0.2245,0.03607,0,0.1163,0,0,3.74833,1.34881,0.3116,0.2245,2,False,running
b326998ea4,formation_6_dynamic_popup,5,1.0,1784463000,completion_astar,finish_first,r05,r05,True,center,member,local,1,1,0.01064,0.31177,0.0,0.3116,0.0,820,820,-11,344,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.205,0.31177,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.19064,0.53034,0,0,0,3.44041,0.11792,11.80936,0.22451,0.00681,11.7755,0.2246,0.2245,0.03607,0,0.1163,0,0,3.74833,1.34881,0.3116,0.2245,2,False,running
b326998ea4,formation_6_dynamic_popup,5,1.0,1784463000,completion_astar,finish_first,r06,r06,True,center,member,local,1,1,-0.15131,0.00081,0.00425,0.3116,-0.00014,820,820,-7,357,0,0,0000,---,False,0.3116,0.00132,0.3116,-0.00014,0.025,0.00155,path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.20869,0.59029,0,0,0,3.57078,0.11631,11.79131,0.22451,0.00681,11.7755,0.2246,0.2245,0.03607,0,0.1163,0,0,3.74833,1.34881,0.3116,0.2245,2,False,running
b326998ea4,formation_6_dynamic_popup,6,1.2,1784463200,completion_astar,finish_first,r01,r01,True,lower,member,local,1,1,0.07207,-0.29094,0.09094,0.3116,0.0072,818,822,-8,334,0,0,0000,---,False,0.31028,0.02865,0.3116,0.0072,0.28025,-0.27165,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.25295,0.70059,0,0,0,3.34191,0.11631,11.74795,0.28307,0.0089,11.7169,0.2832,0.2831,0.04078,0,0.1144,0,0,4.69054,1.70073,0.2933,0.2359,2,False,running
b326998ea4,formation_6_dynamic_popup,6,1.2,1784463200,completion_astar,finish_first,r02,r02,True,lower,member,local,1,1,0.4938,-0.28175,0.10242,0.3116,-0.00297,821,819,-9,292,0,0,0000,---,False,0.30998,0.03171,0.3116,-0.00297,0.63981,-0.26684,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.31526,0.86651,0,0,0,2.92018,0.1144,11.68624,0.28307,0.0089,11.7169,0.2832,0.2831,0.04078,0,0.1144,0,0,4.69054,1.70073,0.2933,0.2359,2,False,running
b326998ea4,formation_6_dynamic_popup,6,1.2,1784463200,completion_astar,finish_first,r03,r03,True,center,member,local,1,1,0.67528,0.00154,0.00524,0.3116,-0.00016,820,820,-9,275,0,0,0000,---,False,0.3116,0.00162,0.3116,-0.00016,0.82199,0.0023,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.31528,0.86102,0,0,0,2.74582,0.1144,11.68472,0.28307,0.0089,11.7169,0.2832,0.2831,0.04078,0,0.1144,0,0,4.69054,1.70073,0.2933,0.2359,2,False,running
b326998ea4,formation_6_dynamic_popup,6,1.2,1784463200,completion_astar,finish_first,r04,r04,True,center,member,local,1,1,0.49528,0.31177,0.0,0.3116,0.0,820,820,-13,296,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.642,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.31528,0.86083,0,0,0,2.96162,0.13663,11.68472,0.28307,0.0089,11.7169,0.2832,0.2831,0.04078,0,0.1144,0,0,4.69054,1.70073,0.2933,0.2359,2,False,running
b326998ea4,formation_6_dynamic_popup,6,1.2,1784463200,completion_astar,finish_first,r05,r05,True,center,member,local,1,1,0.07296,0.31177,0.0,0.3116,0.0,820,820,-12,338,0,0,0000,---,False,0.3116,0.0,0.3116,0.0,0.282,0.31177,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.25296,0.69559,0,0,0,3.37875,0.11792,11.74704,0.28307,0.0089,11.7169,0.2832,0.2831,0.04078,0,0.1144,0,0,4.69054,1.70073,0.2933,0.2359,2,False,running
b326998ea4,formation_6_dynamic_popup,6,1.2,1784463200,completion_astar,finish_first,r06,r06,True,center,member,local,1,1,-0.11099,0.00099,0.00446,0.2016,0.00107,530,531,-7,353,0,0,0000,---,False,0.14592,0.00068,0.2016,0.00107,0.102,0.00187,cached_path_to_final_target; completion_unstuck,w,"$1,0,0,0,0,0,0,0,0#",11000,11000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.24901,0.706,0,0,0,3.53053,0.11631,11.75099,0.28307,0.0089,11.7169,0.2832,0.2831,0.04078,0,0.1144,0,0,4.69054,1.70073,0.2933,0.2359,2,False,running
b326998ea4,formation_6_dynamic_popup,7,1.4,1784463400,completion_astar,finish_first,r01,r01,True,lower,member,local,1,1,0.13413,-0.28528,0.09094,0.3116,-2e-05,820,820,-8,328,0,0,0000,---,False,0.31031,0.0283,0.3116,-2e-05,0.35696,-0.26496,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.31527,0.8659,0,0,0,3.27985,0.11631,11.6859,0.34529,0.01099,11.6547,0.3455,0.3453,0.04115,0,0.1095,0,0,5.69093,2.07465,0.3116,0.2466,2,False,running
b326998ea4,formation_6_dynamic_popup,7,1.4,1784463400,completion_astar,finish_first,r02,r02,True,lower,member,local,1,1,0.5558,-0.27544,0.10143,0.3116,-0.00494,821,819,-9,286,0,0,0000,---,False,0.31002,0.03131,0.3116,-0.00494,0.71644,-0.25927,cached_path_to_final_target,w,"$1,0,0,0,0,0,0,0,0#",16000,16000,Set tank.c app_speed/duty level to the logged pwm before sending the move key/protocol command; e=stop.,0.37758,1.03178,0,0,0,2.85818,0.10955,11.62426,0.34529,0.01099,11.6547,0.3455,0.3453,0.04115,0,0.1095,0,0,5.69093,2.07465,0.3116,0.2466,2,False,running
